wav_path,emotion,prompt_id,tts,emb_path
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/63.wav,surprised,idx63,cosyvoice2,embeddings/wavlm_large/7c45c6d5f470f06b0fd764fbcd6d1c60b93bac38.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/63.wav,surprised,idx63,genai,embeddings/wavlm_large/bc35616d715ac1297f4e149b042e9363d0a9cbc2.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/63.wav,surprised,idx63,genai,embeddings/wavlm_large/0a8a91aee9e4b6f66125657eb6a7215ce7144748.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/63.wav,surprised,idx63,genai,embeddings/wavlm_large/7d3b016c3c8a3280cd41931dd3f5f33793eb6f79.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/63.wav,surprised,idx63,genai,embeddings/wavlm_large/f0eebb6bf3bde19bb02d99ce632e203281d7b800.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/63.wav,surprised,idx63,genai,embeddings/wavlm_large/ff14243f3add17d151694e5b24d2fedbd33e3a1a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/63.wav,surprised,idx63,openai,embeddings/wavlm_large/08c5ea2a29cda501da5ecbfe237bba46199ef5f7.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/63.wav,surprised,idx63,openai,embeddings/wavlm_large/71697034fa9cb66a11f8d26e48791914991cc623.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/63.wav,surprised,idx63,openai,embeddings/wavlm_large/c365d54382c75d6b02a172a0080d964166c13ae7.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/63.wav,surprised,idx63,openai,embeddings/wavlm_large/d5e64d1bc40e345f8680971b7aff44c6b09422e7.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/63.wav,surprised,idx63,openai,embeddings/wavlm_large/eadae61d2ad74647981b751118848db4267f303b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/12.wav,disgusted,idx12,azure,embeddings/wavlm_large/7efc6ff0b602cbedf1ca8659724c521982461b25.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/12.wav,disgusted,idx12,azure,embeddings/wavlm_large/8ee085561d0306166b6f08e66459a0addf6b4d2d.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/12.wav,disgusted,idx12,azure,embeddings/wavlm_large/81c9590d8143f6bc93daaff9709aac17a9404a63.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/12.wav,disgusted,idx12,azure,embeddings/wavlm_large/509051d7fc92ed286983d967ea3ffcb7b29b6574.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/12.wav,disgusted,idx12,azure,embeddings/wavlm_large/aefbd07f74ad2570de0cd2177fea2d1dea763287.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/12.wav,disgusted,idx12,cosyvoice2,embeddings/wavlm_large/35aaf267cd3b2c68588eaa59114f0790f121a127.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/12.wav,disgusted,idx12,cosyvoice2,embeddings/wavlm_large/ad6b9c0162a65b33ba28e2b815ab22074c4a6704.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/12.wav,disgusted,idx12,cosyvoice2,embeddings/wavlm_large/6d5a3af55a7dbe99255ea26625e48dfd87fb15f4.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/12.wav,disgusted,idx12,cosyvoice2,embeddings/wavlm_large/8a2126da689d10c9684bed882a312e178cdfd9bd.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/12.wav,disgusted,idx12,cosyvoice2,embeddings/wavlm_large/ab64058d06aa7b56332ed206d1ca54924d57ab9e.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/12.wav,disgusted,idx12,genai,embeddings/wavlm_large/15ead52cd098350f769f36a1f0fe7d1e936023c2.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/12.wav,disgusted,idx12,genai,embeddings/wavlm_large/191521a71a82d31fdb20dacc725a6062450b6fbe.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/12.wav,disgusted,idx12,genai,embeddings/wavlm_large/a003391abfa78b5433a42a157906195a317a2a7c.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/12.wav,disgusted,idx12,genai,embeddings/wavlm_large/bf5689240a3d68c7247a6a63cd0f8c4d3db31535.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/12.wav,disgusted,idx12,genai,embeddings/wavlm_large/1f2b05253685c2ba182c96fd7075e536babc46d6.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/12.wav,disgusted,idx12,openai,embeddings/wavlm_large/d6077dfb8f8a4b0df8e64d85e511cb00ac7bef5d.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/12.wav,disgusted,idx12,openai,embeddings/wavlm_large/34dd4b39ee78b6d0547f6c384f447189f2c0d40a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/12.wav,disgusted,idx12,openai,embeddings/wavlm_large/e268b96173db6bacab836a2153cfd8aff8813fca.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/12.wav,disgusted,idx12,openai,embeddings/wavlm_large/a6af117f42031928d058ab1fac451508d19296dc.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/12.wav,disgusted,idx12,openai,embeddings/wavlm_large/55d1f1e6b6381994b9bb9ff0fb84d6e14ec3b307.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/67.wav,surprised,idx67,azure,embeddings/wavlm_large/f2910faa458fa1148d51487103228f0091b28311.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/67.wav,surprised,idx67,azure,embeddings/wavlm_large/44e57921a1c13968019ace1fe0b773c0e6dc1474.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/67.wav,surprised,idx67,azure,embeddings/wavlm_large/8f8fe959b593c5057dd9d1e5978b4d673e579fb5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/67.wav,surprised,idx67,azure,embeddings/wavlm_large/d12eac30b78b7fa4ca67ac7c1a9f3509bbd05638.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/67.wav,surprised,idx67,azure,embeddings/wavlm_large/6ae2b08f3130ae0a297d147fac06c766b71d3e64.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/67.wav,surprised,idx67,cosyvoice2,embeddings/wavlm_large/fda6af30865a76fe3fe1ef49ac7e5cb6c4e90982.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/67.wav,surprised,idx67,cosyvoice2,embeddings/wavlm_large/5fe05fa167667a15cd54d43938592a5ccacaeb92.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/67.wav,surprised,idx67,cosyvoice2,embeddings/wavlm_large/62c2bb67fa324f2820ec09fa044abdd029f95db3.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/67.wav,surprised,idx67,cosyvoice2,embeddings/wavlm_large/e7e4dd25dcfe6e145af66280fa54069ccf71e437.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/67.wav,surprised,idx67,cosyvoice2,embeddings/wavlm_large/ea5aceb6d2db3538ff3d5030661bb3f82cf4e0a5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/67.wav,surprised,idx67,genai,embeddings/wavlm_large/c027d5d77dd6cd4550927a1761f7ba3491b76c35.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/67.wav,surprised,idx67,genai,embeddings/wavlm_large/bfcafc65d8c6af25a44abbb166a1fdab9ddf096a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/67.wav,surprised,idx67,genai,embeddings/wavlm_large/d915a9ff3236bad2a8fbe5bb51aa2f7edfb2eb35.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/67.wav,surprised,idx67,genai,embeddings/wavlm_large/3c4c52570a919bb7122cf2746dbffe7d2838ecb5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/67.wav,surprised,idx67,genai,embeddings/wavlm_large/c0b67cc2350db4a393e81e57c3a7c3ae8cd01def.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/67.wav,surprised,idx67,openai,embeddings/wavlm_large/470306077bbaa9e441966077d770b1fb59629d68.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/67.wav,surprised,idx67,openai,embeddings/wavlm_large/1c81eed26d3a75595b82d7ac76cfa910c86e6ab6.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/67.wav,surprised,idx67,openai,embeddings/wavlm_large/3177be161f024cc973cdc1484c42c719f8988b09.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/67.wav,surprised,idx67,openai,embeddings/wavlm_large/4d46443079f6ca32326dd09cfefdc3519ba99467.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/67.wav,surprised,idx67,openai,embeddings/wavlm_large/bc8f519a1c465d304828101941d3c356ede1d3e4.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/30.wav,fearful,idx30,azure,embeddings/wavlm_large/f65b31fb7e854bc95a13baf561924fe48302ec4c.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/30.wav,fearful,idx30,azure,embeddings/wavlm_large/5670073caeeccd3f90c8b6cc6791dcb306d8fba5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/30.wav,fearful,idx30,azure,embeddings/wavlm_large/c91448c2ece50ad5ba865d6b0630542ff64ff20d.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/30.wav,fearful,idx30,azure,embeddings/wavlm_large/50868283b79e867fa25699946c9ee98c26d87903.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/30.wav,fearful,idx30,azure,embeddings/wavlm_large/19108040d4f0c34a9fe1d2e9daeca3e19af07c8e.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/30.wav,fearful,idx30,cosyvoice2,embeddings/wavlm_large/7c5071c7652099b9a79b65403b490a71ea090898.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/30.wav,fearful,idx30,cosyvoice2,embeddings/wavlm_large/345f0cbe5cfed352a9c750b557a6852071a053da.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/30.wav,fearful,idx30,cosyvoice2,embeddings/wavlm_large/3a1c3dfbc10dfd438400c357f5f5c60790b507c9.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/30.wav,fearful,idx30,cosyvoice2,embeddings/wavlm_large/9cf2c1f6c65a588e2d7de5b4ee65ec1728dbda3d.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/30.wav,fearful,idx30,cosyvoice2,embeddings/wavlm_large/36aa33927f06424f82ec47d64ce6670268e290af.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/30.wav,fearful,idx30,genai,embeddings/wavlm_large/e523d0f45156c3b8754bb27ebc4754c156d9c9f7.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/30.wav,fearful,idx30,genai,embeddings/wavlm_large/87870e24d27b52ee81c9e11812ce89d2d4b8ce57.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/30.wav,fearful,idx30,genai,embeddings/wavlm_large/52c03b4affd88ef4642dbc1f2ee6cef9e3f5279d.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/30.wav,fearful,idx30,genai,embeddings/wavlm_large/1c266169955b4f6873ee9354135b78e0f3e96f3c.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/30.wav,fearful,idx30,genai,embeddings/wavlm_large/d0b96b393ab5dc79484acee9586081ced3d9b6f4.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/30.wav,fearful,idx30,openai,embeddings/wavlm_large/92797840d861ec9f476719aeba582b53bf2da75f.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/30.wav,fearful,idx30,openai,embeddings/wavlm_large/15f3dd101d64256376c985f25712c60d786069f4.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/30.wav,fearful,idx30,openai,embeddings/wavlm_large/4d18aadee5addddf16577aa1c9effe3ee9e88c5a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/30.wav,fearful,idx30,openai,embeddings/wavlm_large/e00ca722369624c4d5448a9e1adc60671fbb45ba.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/30.wav,fearful,idx30,openai,embeddings/wavlm_large/863bb62ffe97bfed252da0963dc99ea92d2b00fb.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/41.wav,neutral,idx41,azure,embeddings/wavlm_large/041da04b1fcfdc5cc3d5a4da5d62863082a01e46.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/41.wav,neutral,idx41,azure,embeddings/wavlm_large/363bef76e284b819cad63c6ed15728b0c2dd634a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/41.wav,neutral,idx41,azure,embeddings/wavlm_large/e9c197ff2a693b9902e20eece4009829c18d035f.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/41.wav,neutral,idx41,azure,embeddings/wavlm_large/4200cbe7bd3f99ad8cc58414230bbe85847754f2.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/41.wav,neutral,idx41,azure,embeddings/wavlm_large/033764b824515a934b755a6167b2e43eace01c4f.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/41.wav,neutral,idx41,cosyvoice2,embeddings/wavlm_large/a91ee1e51d30a4592999c0af4bd2e4a90f1cb3a0.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/41.wav,neutral,idx41,cosyvoice2,embeddings/wavlm_large/b8e81d97c8cf414f3af2845c028b835ffca6bb84.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/41.wav,neutral,idx41,cosyvoice2,embeddings/wavlm_large/5c1d69186302a17b447ffa7fb01d16cea6e1a58e.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/41.wav,neutral,idx41,cosyvoice2,embeddings/wavlm_large/a6019f9b553cc94d3c32c6f6686e3917cedd1f03.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/41.wav,neutral,idx41,cosyvoice2,embeddings/wavlm_large/dc557f3b061820f2794857b45994ca5f2f006832.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/41.wav,neutral,idx41,genai,embeddings/wavlm_large/599bb53a88cd914c4526c06d87edc158922e6459.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/41.wav,neutral,idx41,genai,embeddings/wavlm_large/9e67b5db9c4e800fbce1786899b84ba0d16d87b2.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/41.wav,neutral,idx41,genai,embeddings/wavlm_large/db31c697a2e641c4085cbce447c55b344ff21b7b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/41.wav,neutral,idx41,genai,embeddings/wavlm_large/1a321054b7616203c5e540d7a233319d9398a6e8.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/41.wav,neutral,idx41,genai,embeddings/wavlm_large/afc6afab8a17ee8504b0a16344ced258de0b7068.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/41.wav,neutral,idx41,openai,embeddings/wavlm_large/09130ed6fc163abaa54a788d1579ed75479ce3e6.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/41.wav,neutral,idx41,openai,embeddings/wavlm_large/347c8494d1a3be87284f8f9938cfd62da71e66c6.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/41.wav,neutral,idx41,openai,embeddings/wavlm_large/424d23bf426bdefa962c3685c18c96871d0c9d87.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/41.wav,neutral,idx41,openai,embeddings/wavlm_large/2fedd9187cfa2d57e9efaef964978dc293b52d56.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/41.wav,neutral,idx41,openai,embeddings/wavlm_large/489586f601f69ed5b044c43e3b43f670fc212426.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/36.wav,happy,idx36,azure,embeddings/wavlm_large/1d81f0babe88172d987e1182e6048bf355b56fcc.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/36.wav,happy,idx36,azure,embeddings/wavlm_large/c4bddf9f86d3d0a067f48dbb0a76514980ea84c5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/36.wav,happy,idx36,azure,embeddings/wavlm_large/e5afcec0ff90d05da6b8a31f6ec104f6e726f276.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/36.wav,happy,idx36,azure,embeddings/wavlm_large/50a3b9cea57cb73d20f93572f59b03887b11eedb.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/36.wav,happy,idx36,azure,embeddings/wavlm_large/fed4a3d9cfd2b21414520e02d45870abfdbafc83.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/36.wav,happy,idx36,cosyvoice2,embeddings/wavlm_large/be4e9a2aa3ec87c1151a962fb23f39a93f0ff3e9.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/36.wav,happy,idx36,cosyvoice2,embeddings/wavlm_large/057ad88c3baecd38a3fa383bc859602b31b70638.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/36.wav,happy,idx36,cosyvoice2,embeddings/wavlm_large/4f25773b110868bbc1f4860c0f8536b9ab56b9c5.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/36.wav,happy,idx36,cosyvoice2,embeddings/wavlm_large/f041cc773c6520faacc79815c18140e3140652be.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/36.wav,happy,idx36,cosyvoice2,embeddings/wavlm_large/869e809d0b41245bbf7a06266c81448fb1b78fa1.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/36.wav,happy,idx36,genai,embeddings/wavlm_large/7c74f552064d53c82d7a6f7a72a86ca21600bb82.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/36.wav,happy,idx36,genai,embeddings/wavlm_large/9450964a6ba7804816f811e81760cd4a42a1641b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/36.wav,happy,idx36,genai,embeddings/wavlm_large/26fe61f67202d2fbd45344d751eb6189e532b5a6.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/36.wav,happy,idx36,genai,embeddings/wavlm_large/eafc75649226b3fa30c9eecc40aab54cd2699754.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/36.wav,happy,idx36,genai,embeddings/wavlm_large/a72eb0147e3565fa9771cb67a17c6d8d8354007f.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/36.wav,happy,idx36,openai,embeddings/wavlm_large/81839bee12398145af507274e51547a0ec711389.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/36.wav,happy,idx36,openai,embeddings/wavlm_large/e4f62fb98f408ba2cefe67bc8cbd5986d4d0aa31.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/36.wav,happy,idx36,openai,embeddings/wavlm_large/2d7fd30e38edf33fc033469715f996492e99192b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/36.wav,happy,idx36,openai,embeddings/wavlm_large/27fc10e9b0ec9bd06f26d9eddf2bd3a7b31c840a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/36.wav,happy,idx36,openai,embeddings/wavlm_large/9a5e401f38609ee4ff5c1ae77d787dd71c0ce111.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/61.wav,surprised,idx61,azure,embeddings/wavlm_large/a8e714944ace4ebb213a2bc8d57f0a5fbf7f5ea8.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/61.wav,surprised,idx61,azure,embeddings/wavlm_large/04a92770420e85d40ea920071653634d2d63b4de.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/61.wav,surprised,idx61,azure,embeddings/wavlm_large/670728c19f29fc03ea51688ae952c96e29e71264.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/61.wav,surprised,idx61,azure,embeddings/wavlm_large/848218ae122c6c11ddb152dfc66e816ecae2104b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/61.wav,surprised,idx61,azure,embeddings/wavlm_large/3b350ac62642fc49f6c935d1ab99350f4092b3d1.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/61.wav,surprised,idx61,cosyvoice2,embeddings/wavlm_large/60ef0216a8f0b370c179ec52b05bea8ccaf6d81f.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/61.wav,surprised,idx61,cosyvoice2,embeddings/wavlm_large/2f802dd53fbd752c7d0a92c72c0af2aa5d8ea147.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/61.wav,surprised,idx61,cosyvoice2,embeddings/wavlm_large/7f17e56adcf3d5b88e40f5a5a2b2644de954e85c.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/61.wav,surprised,idx61,cosyvoice2,embeddings/wavlm_large/a8599e07d20b9bd2d32914766c31f06791be4719.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_5_verse/61.wav,surprised,idx61,cosyvoice2,embeddings/wavlm_large/788e94adc16704a5387d1e835c31823de1a96717.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_1_zephyr/61.wav,surprised,idx61,genai,embeddings/wavlm_large/48692f55d56de539a11ec45869aae1fe15db0d40.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_2_leda/61.wav,surprised,idx61,genai,embeddings/wavlm_large/25cc08678e2ac65e336df6e5f97fabe7e5e941fb.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_3_fenrir/61.wav,surprised,idx61,genai,embeddings/wavlm_large/0c820235eebd8f6909ebda388eb135372b95544e.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_4_kore/61.wav,surprised,idx61,genai,embeddings/wavlm_large/1b6796fcf9c7f5ed479fd6e77da328bcb83d525a.npy
/home/arms/Workspace/emotion/vibes/output/sentences/genai/fold_5_charon/61.wav,surprised,idx61,genai,embeddings/wavlm_large/820f1a7c9857456ea595eaeec54b00a3f38d55ae.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_1_nova/61.wav,surprised,idx61,openai,embeddings/wavlm_large/bc9aae011350b5391c67f9da937f3586abe9fe18.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_2_coral/61.wav,surprised,idx61,openai,embeddings/wavlm_large/d02eccdbb5dfa423dedeadd9996ef1ab055289d1.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_3_echo/61.wav,surprised,idx61,openai,embeddings/wavlm_large/3caa43025924e51efeaf162d6ece99728c04b7e9.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_4_onyx/61.wav,surprised,idx61,openai,embeddings/wavlm_large/dded02ec642ff14f5951fcbeef85f6088846c6ef.npy
/home/arms/Workspace/emotion/vibes/output/sentences/openai/fold_5_verse/61.wav,surprised,idx61,openai,embeddings/wavlm_large/52daa519e5c7880d2b8ff8dfdb1a308f4dbc4a84.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_1_en-US-JennyNeural/17.wav,disgusted,idx17,azure,embeddings/wavlm_large/fcef815c28d187e20da6b3d9cc50d6411c93130b.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_2_en-US-DavisNeural/17.wav,disgusted,idx17,azure,embeddings/wavlm_large/3db527b780e33b96e44a4c8e7abc5aa23357c152.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_3_en-US-GuyNeural/17.wav,disgusted,idx17,azure,embeddings/wavlm_large/e8abed7943413d85ed2ad8807cfe8fd81d860feb.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_4_en-US-AriaNeural/17.wav,disgusted,idx17,azure,embeddings/wavlm_large/ecc64e01351a0d5c46afd9562ee04341107362b9.npy
/home/arms/Workspace/emotion/vibes/output/sentences/azure/fold_5_en-US-SaraNeural/17.wav,disgusted,idx17,azure,embeddings/wavlm_large/6d1ffe222c1ec0b33df026d17bcc045c00eabad8.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_1_nova/17.wav,disgusted,idx17,cosyvoice2,embeddings/wavlm_large/d0ffe58473af530dcbe29ecedf9f704f2529e8b8.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_2_coral/17.wav,disgusted,idx17,cosyvoice2,embeddings/wavlm_large/17187b246eaae4dc3c20f79565c8dde644eb0113.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_3_echo/17.wav,disgusted,idx17,cosyvoice2,embeddings/wavlm_large/46650cb5918a0e0f300fddda425c9a58ca4169d4.npy
/home/arms/Workspace/emotion/vibes/output/sentences/cosyvoice2/fold_4_onyx/17.wav,disgusted,idx17,cosyvoice2,embeddings/wavlm_large/523466790002afcf9d9d7846b25e5710e77c8b50.npy
