wav_path,emotion,prompt_id,tts
output/sentences/cosyvoice2/fold_5_verse/36.wav,happy,idx36,cosyvoice2
output/sentences/genai/fold_1_zephyr/36.wav,happy,idx36,genai
output/sentences/genai/fold_2_leda/36.wav,happy,idx36,genai
output/sentences/genai/fold_3_fenrir/36.wav,happy,idx36,genai
output/sentences/genai/fold_4_kore/36.wav,happy,idx36,genai
output/sentences/genai/fold_5_charon/36.wav,happy,idx36,genai
output/sentences/openai/fold_1_nova/36.wav,happy,idx36,openai
output/sentences/openai/fold_2_coral/36.wav,happy,idx36,openai
output/sentences/openai/fold_3_echo/36.wav,happy,idx36,openai
output/sentences/openai/fold_4_onyx/36.wav,happy,idx36,openai
output/sentences/openai/fold_5_verse/36.wav,happy,idx36,openai
output/sentences/azure/fold_1_en-US-JennyNeural/61.wav,surprised,idx61,azure
output/sentences/azure/fold_2_en-US-DavisNeural/61.wav,surprised,idx61,azure
output/sentences/azure/fold_3_en-US-GuyNeural/61.wav,surprised,idx61,azure
output/sentences/azure/fold_4_en-US-AriaNeural/61.wav,surprised,idx61,azure
output/sentences/azure/fold_5_en-US-SaraNeural/61.wav,surprised,idx61,azure
output/sentences/cosyvoice2/fold_1_nova/61.wav,surprised,idx61,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/61.wav,surprised,idx61,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/61.wav,surprised,idx61,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/61.wav,surprised,idx61,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/61.wav,surprised,idx61,cosyvoice2
output/sentences/genai/fold_1_zephyr/61.wav,surprised,idx61,genai
output/sentences/genai/fold_2_leda/61.wav,surprised,idx61,genai
output/sentences/genai/fold_3_fenrir/61.wav,surprised,idx61,genai
output/sentences/genai/fold_4_kore/61.wav,surprised,idx61,genai
output/sentences/genai/fold_5_charon/61.wav,surprised,idx61,genai
output/sentences/openai/fold_1_nova/61.wav,surprised,idx61,openai
output/sentences/openai/fold_2_coral/61.wav,surprised,idx61,openai
output/sentences/openai/fold_3_echo/61.wav,surprised,idx61,openai
output/sentences/openai/fold_4_onyx/61.wav,surprised,idx61,openai
output/sentences/openai/fold_5_verse/61.wav,surprised,idx61,openai
output/sentences/azure/fold_1_en-US-JennyNeural/17.wav,disgusted,idx17,azure
output/sentences/azure/fold_2_en-US-DavisNeural/17.wav,disgusted,idx17,azure
output/sentences/azure/fold_3_en-US-GuyNeural/17.wav,disgusted,idx17,azure
output/sentences/azure/fold_4_en-US-AriaNeural/17.wav,disgusted,idx17,azure
output/sentences/azure/fold_5_en-US-SaraNeural/17.wav,disgusted,idx17,azure
output/sentences/cosyvoice2/fold_1_nova/17.wav,disgusted,idx17,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/17.wav,disgusted,idx17,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/17.wav,disgusted,idx17,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/17.wav,disgusted,idx17,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/17.wav,disgusted,idx17,cosyvoice2
output/sentences/genai/fold_1_zephyr/17.wav,disgusted,idx17,genai
output/sentences/genai/fold_2_leda/17.wav,disgusted,idx17,genai
output/sentences/genai/fold_3_fenrir/17.wav,disgusted,idx17,genai
output/sentences/genai/fold_4_kore/17.wav,disgusted,idx17,genai
output/sentences/genai/fold_5_charon/17.wav,disgusted,idx17,genai
output/sentences/openai/fold_1_nova/17.wav,disgusted,idx17,openai
output/sentences/openai/fold_2_coral/17.wav,disgusted,idx17,openai
output/sentences/openai/fold_3_echo/17.wav,disgusted,idx17,openai
output/sentences/openai/fold_4_onyx/17.wav,disgusted,idx17,openai
output/sentences/openai/fold_5_verse/17.wav,disgusted,idx17,openai
output/sentences/azure/fold_1_en-US-JennyNeural/29.wav,fearful,idx29,azure
output/sentences/azure/fold_2_en-US-DavisNeural/29.wav,fearful,idx29,azure
output/sentences/azure/fold_3_en-US-GuyNeural/29.wav,fearful,idx29,azure
output/sentences/azure/fold_4_en-US-AriaNeural/29.wav,fearful,idx29,azure
output/sentences/azure/fold_5_en-US-SaraNeural/29.wav,fearful,idx29,azure
output/sentences/cosyvoice2/fold_1_nova/29.wav,fearful,idx29,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/29.wav,fearful,idx29,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/29.wav,fearful,idx29,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/29.wav,fearful,idx29,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/29.wav,fearful,idx29,cosyvoice2
output/sentences/genai/fold_1_zephyr/29.wav,fearful,idx29,genai
output/sentences/genai/fold_2_leda/29.wav,fearful,idx29,genai
output/sentences/genai/fold_3_fenrir/29.wav,fearful,idx29,genai
output/sentences/genai/fold_4_kore/29.wav,fearful,idx29,genai
output/sentences/genai/fold_5_charon/29.wav,fearful,idx29,genai
output/sentences/openai/fold_1_nova/29.wav,fearful,idx29,openai
output/sentences/openai/fold_2_coral/29.wav,fearful,idx29,openai
output/sentences/openai/fold_3_echo/29.wav,fearful,idx29,openai
output/sentences/openai/fold_4_onyx/29.wav,fearful,idx29,openai
output/sentences/openai/fold_5_verse/29.wav,fearful,idx29,openai
output/sentences/azure/fold_1_en-US-JennyNeural/3.wav,angry,idx3,azure
output/sentences/azure/fold_2_en-US-DavisNeural/3.wav,angry,idx3,azure
output/sentences/azure/fold_3_en-US-GuyNeural/3.wav,angry,idx3,azure
output/sentences/azure/fold_4_en-US-AriaNeural/3.wav,angry,idx3,azure
output/sentences/azure/fold_5_en-US-SaraNeural/3.wav,angry,idx3,azure
output/sentences/cosyvoice2/fold_1_nova/3.wav,angry,idx3,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/3.wav,angry,idx3,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/3.wav,angry,idx3,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/3.wav,angry,idx3,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/3.wav,angry,idx3,cosyvoice2
output/sentences/genai/fold_1_zephyr/3.wav,angry,idx3,genai
output/sentences/genai/fold_2_leda/3.wav,angry,idx3,genai
output/sentences/genai/fold_3_fenrir/3.wav,angry,idx3,genai
output/sentences/genai/fold_4_kore/3.wav,angry,idx3,genai
output/sentences/genai/fold_5_charon/3.wav,angry,idx3,genai
output/sentences/openai/fold_1_nova/3.wav,angry,idx3,openai
output/sentences/openai/fold_2_coral/3.wav,angry,idx3,openai
output/sentences/openai/fold_3_echo/3.wav,angry,idx3,openai
output/sentences/openai/fold_4_onyx/3.wav,angry,idx3,openai
output/sentences/openai/fold_5_verse/3.wav,angry,idx3,openai
output/sentences/azure/fold_1_en-US-JennyNeural/58.wav,sad,idx58,azure
output/sentences/azure/fold_2_en-US-DavisNeural/58.wav,sad,idx58,azure
output/sentences/azure/fold_3_en-US-GuyNeural/58.wav,sad,idx58,azure
output/sentences/azure/fold_4_en-US-AriaNeural/58.wav,sad,idx58,azure
output/sentences/azure/fold_5_en-US-SaraNeural/58.wav,sad,idx58,azure
output/sentences/cosyvoice2/fold_1_nova/58.wav,sad,idx58,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/58.wav,sad,idx58,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/58.wav,sad,idx58,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/58.wav,sad,idx58,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/58.wav,sad,idx58,cosyvoice2
output/sentences/genai/fold_1_zephyr/58.wav,sad,idx58,genai
output/sentences/genai/fold_2_leda/58.wav,sad,idx58,genai
output/sentences/genai/fold_3_fenrir/58.wav,sad,idx58,genai
output/sentences/genai/fold_4_kore/58.wav,sad,idx58,genai
output/sentences/genai/fold_5_charon/58.wav,sad,idx58,genai
output/sentences/openai/fold_1_nova/58.wav,sad,idx58,openai
output/sentences/openai/fold_2_coral/58.wav,sad,idx58,openai
output/sentences/openai/fold_3_echo/58.wav,sad,idx58,openai
output/sentences/openai/fold_4_onyx/58.wav,sad,idx58,openai
output/sentences/openai/fold_5_verse/58.wav,sad,idx58,openai
output/sentences/azure/fold_1_en-US-JennyNeural/46.wav,neutral,idx46,azure
output/sentences/azure/fold_2_en-US-DavisNeural/46.wav,neutral,idx46,azure
output/sentences/azure/fold_3_en-US-GuyNeural/46.wav,neutral,idx46,azure
output/sentences/azure/fold_4_en-US-AriaNeural/46.wav,neutral,idx46,azure
output/sentences/azure/fold_5_en-US-SaraNeural/46.wav,neutral,idx46,azure
output/sentences/cosyvoice2/fold_1_nova/46.wav,neutral,idx46,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/46.wav,neutral,idx46,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/46.wav,neutral,idx46,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/46.wav,neutral,idx46,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/46.wav,neutral,idx46,cosyvoice2
output/sentences/genai/fold_1_zephyr/46.wav,neutral,idx46,genai
output/sentences/genai/fold_2_leda/46.wav,neutral,idx46,genai
output/sentences/genai/fold_3_fenrir/46.wav,neutral,idx46,genai
output/sentences/genai/fold_4_kore/46.wav,neutral,idx46,genai
output/sentences/genai/fold_5_charon/46.wav,neutral,idx46,genai
output/sentences/openai/fold_1_nova/46.wav,neutral,idx46,openai
output/sentences/openai/fold_2_coral/46.wav,neutral,idx46,openai
output/sentences/openai/fold_3_echo/46.wav,neutral,idx46,openai
output/sentences/openai/fold_4_onyx/46.wav,neutral,idx46,openai
output/sentences/openai/fold_5_verse/46.wav,neutral,idx46,openai
output/sentences/azure/fold_1_en-US-JennyNeural/48.wav,neutral,idx48,azure
output/sentences/azure/fold_2_en-US-DavisNeural/48.wav,neutral,idx48,azure
output/sentences/azure/fold_3_en-US-GuyNeural/48.wav,neutral,idx48,azure
output/sentences/azure/fold_4_en-US-AriaNeural/48.wav,neutral,idx48,azure
output/sentences/azure/fold_5_en-US-SaraNeural/48.wav,neutral,idx48,azure
output/sentences/cosyvoice2/fold_1_nova/48.wav,neutral,idx48,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/48.wav,neutral,idx48,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/48.wav,neutral,idx48,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/48.wav,neutral,idx48,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/48.wav,neutral,idx48,cosyvoice2
output/sentences/genai/fold_1_zephyr/48.wav,neutral,idx48,genai
output/sentences/genai/fold_2_leda/48.wav,neutral,idx48,genai
output/sentences/genai/fold_3_fenrir/48.wav,neutral,idx48,genai
output/sentences/genai/fold_4_kore/48.wav,neutral,idx48,genai
output/sentences/genai/fold_5_charon/48.wav,neutral,idx48,genai
output/sentences/openai/fold_1_nova/48.wav,neutral,idx48,openai
output/sentences/openai/fold_2_coral/48.wav,neutral,idx48,openai
output/sentences/openai/fold_3_echo/48.wav,neutral,idx48,openai
output/sentences/openai/fold_4_onyx/48.wav,neutral,idx48,openai
output/sentences/openai/fold_5_verse/48.wav,neutral,idx48,openai
output/sentences/azure/fold_1_en-US-JennyNeural/43.wav,neutral,idx43,azure
output/sentences/azure/fold_2_en-US-DavisNeural/43.wav,neutral,idx43,azure
output/sentences/azure/fold_3_en-US-GuyNeural/43.wav,neutral,idx43,azure
output/sentences/azure/fold_4_en-US-AriaNeural/43.wav,neutral,idx43,azure
output/sentences/azure/fold_5_en-US-SaraNeural/43.wav,neutral,idx43,azure
output/sentences/cosyvoice2/fold_1_nova/43.wav,neutral,idx43,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/43.wav,neutral,idx43,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/43.wav,neutral,idx43,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/43.wav,neutral,idx43,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/43.wav,neutral,idx43,cosyvoice2
output/sentences/genai/fold_1_zephyr/43.wav,neutral,idx43,genai
output/sentences/genai/fold_2_leda/43.wav,neutral,idx43,genai
output/sentences/genai/fold_3_fenrir/43.wav,neutral,idx43,genai
output/sentences/genai/fold_4_kore/43.wav,neutral,idx43,genai
output/sentences/genai/fold_5_charon/43.wav,neutral,idx43,genai
output/sentences/openai/fold_1_nova/43.wav,neutral,idx43,openai
output/sentences/openai/fold_2_coral/43.wav,neutral,idx43,openai
output/sentences/openai/fold_3_echo/43.wav,neutral,idx43,openai
output/sentences/openai/fold_4_onyx/43.wav,neutral,idx43,openai
output/sentences/openai/fold_5_verse/43.wav,neutral,idx43,openai
output/sentences/azure/fold_1_en-US-JennyNeural/57.wav,sad,idx57,azure
output/sentences/azure/fold_2_en-US-DavisNeural/57.wav,sad,idx57,azure
output/sentences/azure/fold_3_en-US-GuyNeural/57.wav,sad,idx57,azure
output/sentences/azure/fold_4_en-US-AriaNeural/57.wav,sad,idx57,azure
output/sentences/azure/fold_5_en-US-SaraNeural/57.wav,sad,idx57,azure
output/sentences/cosyvoice2/fold_1_nova/57.wav,sad,idx57,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/57.wav,sad,idx57,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/57.wav,sad,idx57,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/57.wav,sad,idx57,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/57.wav,sad,idx57,cosyvoice2
output/sentences/genai/fold_1_zephyr/57.wav,sad,idx57,genai
output/sentences/genai/fold_2_leda/57.wav,sad,idx57,genai
output/sentences/genai/fold_3_fenrir/57.wav,sad,idx57,genai
output/sentences/genai/fold_4_kore/57.wav,sad,idx57,genai
output/sentences/genai/fold_5_charon/57.wav,sad,idx57,genai
output/sentences/openai/fold_1_nova/57.wav,sad,idx57,openai
output/sentences/openai/fold_2_coral/57.wav,sad,idx57,openai
output/sentences/openai/fold_3_echo/57.wav,sad,idx57,openai
output/sentences/openai/fold_4_onyx/57.wav,sad,idx57,openai
output/sentences/openai/fold_5_verse/57.wav,sad,idx57,openai
output/sentences/azure/fold_1_en-US-JennyNeural/37.wav,happy,idx37,azure
output/sentences/azure/fold_2_en-US-DavisNeural/37.wav,happy,idx37,azure
output/sentences/azure/fold_3_en-US-GuyNeural/37.wav,happy,idx37,azure
output/sentences/azure/fold_4_en-US-AriaNeural/37.wav,happy,idx37,azure
output/sentences/azure/fold_5_en-US-SaraNeural/37.wav,happy,idx37,azure
output/sentences/cosyvoice2/fold_1_nova/37.wav,happy,idx37,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/37.wav,happy,idx37,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/37.wav,happy,idx37,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/37.wav,happy,idx37,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/37.wav,happy,idx37,cosyvoice2
output/sentences/genai/fold_1_zephyr/37.wav,happy,idx37,genai
output/sentences/genai/fold_2_leda/37.wav,happy,idx37,genai
output/sentences/genai/fold_3_fenrir/37.wav,happy,idx37,genai
output/sentences/genai/fold_4_kore/37.wav,happy,idx37,genai
output/sentences/genai/fold_5_charon/37.wav,happy,idx37,genai
output/sentences/openai/fold_1_nova/37.wav,happy,idx37,openai
output/sentences/openai/fold_2_coral/37.wav,happy,idx37,openai
output/sentences/openai/fold_3_echo/37.wav,happy,idx37,openai
output/sentences/openai/fold_4_onyx/37.wav,happy,idx37,openai
output/sentences/openai/fold_5_verse/37.wav,happy,idx37,openai
output/sentences/azure/fold_1_en-US-JennyNeural/32.wav,happy,idx32,azure
output/sentences/azure/fold_2_en-US-DavisNeural/32.wav,happy,idx32,azure
output/sentences/azure/fold_3_en-US-GuyNeural/32.wav,happy,idx32,azure
output/sentences/azure/fold_4_en-US-AriaNeural/32.wav,happy,idx32,azure
output/sentences/azure/fold_5_en-US-SaraNeural/32.wav,happy,idx32,azure
output/sentences/cosyvoice2/fold_1_nova/32.wav,happy,idx32,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/32.wav,happy,idx32,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/32.wav,happy,idx32,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/32.wav,happy,idx32,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/32.wav,happy,idx32,cosyvoice2
output/sentences/genai/fold_1_zephyr/32.wav,happy,idx32,genai
output/sentences/genai/fold_2_leda/32.wav,happy,idx32,genai
output/sentences/genai/fold_3_fenrir/32.wav,happy,idx32,genai
output/sentences/genai/fold_4_kore/32.wav,happy,idx32,genai
output/sentences/genai/fold_5_charon/32.wav,happy,idx32,genai
output/sentences/openai/fold_1_nova/32.wav,happy,idx32,openai
output/sentences/openai/fold_2_coral/32.wav,happy,idx32,openai
output/sentences/openai/fold_3_echo/32.wav,happy,idx32,openai
output/sentences/openai/fold_4_onyx/32.wav,happy,idx32,openai
output/sentences/openai/fold_5_verse/32.wav,happy,idx32,openai
output/sentences/azure/fold_1_en-US-JennyNeural/31.wav,happy,idx31,azure
output/sentences/azure/fold_2_en-US-DavisNeural/31.wav,happy,idx31,azure
output/sentences/azure/fold_3_en-US-GuyNeural/31.wav,happy,idx31,azure
output/sentences/azure/fold_4_en-US-AriaNeural/31.wav,happy,idx31,azure
output/sentences/azure/fold_5_en-US-SaraNeural/31.wav,happy,idx31,azure
output/sentences/cosyvoice2/fold_1_nova/31.wav,happy,idx31,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/31.wav,happy,idx31,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/31.wav,happy,idx31,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/31.wav,happy,idx31,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/31.wav,happy,idx31,cosyvoice2
output/sentences/genai/fold_1_zephyr/31.wav,happy,idx31,genai
output/sentences/genai/fold_2_leda/31.wav,happy,idx31,genai
output/sentences/genai/fold_3_fenrir/31.wav,happy,idx31,genai
output/sentences/genai/fold_4_kore/31.wav,happy,idx31,genai
output/sentences/genai/fold_5_charon/31.wav,happy,idx31,genai
output/sentences/openai/fold_1_nova/31.wav,happy,idx31,openai
output/sentences/openai/fold_2_coral/31.wav,happy,idx31,openai
output/sentences/openai/fold_3_echo/31.wav,happy,idx31,openai
output/sentences/openai/fold_4_onyx/31.wav,happy,idx31,openai
output/sentences/openai/fold_5_verse/31.wav,happy,idx31,openai
output/sentences/azure/fold_1_en-US-JennyNeural/19.wav,disgusted,idx19,azure
output/sentences/azure/fold_2_en-US-DavisNeural/19.wav,disgusted,idx19,azure
output/sentences/azure/fold_3_en-US-GuyNeural/19.wav,disgusted,idx19,azure
output/sentences/azure/fold_4_en-US-AriaNeural/19.wav,disgusted,idx19,azure
output/sentences/azure/fold_5_en-US-SaraNeural/19.wav,disgusted,idx19,azure
output/sentences/cosyvoice2/fold_1_nova/19.wav,disgusted,idx19,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/19.wav,disgusted,idx19,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/19.wav,disgusted,idx19,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/19.wav,disgusted,idx19,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/19.wav,disgusted,idx19,cosyvoice2
output/sentences/genai/fold_1_zephyr/19.wav,disgusted,idx19,genai
output/sentences/genai/fold_2_leda/19.wav,disgusted,idx19,genai
output/sentences/genai/fold_3_fenrir/19.wav,disgusted,idx19,genai
output/sentences/genai/fold_4_kore/19.wav,disgusted,idx19,genai
output/sentences/genai/fold_5_charon/19.wav,disgusted,idx19,genai
output/sentences/openai/fold_1_nova/19.wav,disgusted,idx19,openai
output/sentences/openai/fold_2_coral/19.wav,disgusted,idx19,openai
output/sentences/openai/fold_3_echo/19.wav,disgusted,idx19,openai
output/sentences/openai/fold_4_onyx/19.wav,disgusted,idx19,openai
output/sentences/openai/fold_5_verse/19.wav,disgusted,idx19,openai
output/sentences/azure/fold_1_en-US-JennyNeural/6.wav,angry,idx6,azure
output/sentences/azure/fold_2_en-US-DavisNeural/6.wav,angry,idx6,azure
output/sentences/azure/fold_3_en-US-GuyNeural/6.wav,angry,idx6,azure
output/sentences/azure/fold_4_en-US-AriaNeural/6.wav,angry,idx6,azure
output/sentences/azure/fold_5_en-US-SaraNeural/6.wav,angry,idx6,azure
output/sentences/cosyvoice2/fold_1_nova/6.wav,angry,idx6,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/6.wav,angry,idx6,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/6.wav,angry,idx6,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/6.wav,angry,idx6,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/6.wav,angry,idx6,cosyvoice2
output/sentences/genai/fold_1_zephyr/6.wav,angry,idx6,genai
output/sentences/genai/fold_2_leda/6.wav,angry,idx6,genai
output/sentences/genai/fold_3_fenrir/6.wav,angry,idx6,genai
output/sentences/genai/fold_4_kore/6.wav,angry,idx6,genai
output/sentences/genai/fold_5_charon/6.wav,angry,idx6,genai
output/sentences/openai/fold_1_nova/6.wav,angry,idx6,openai
output/sentences/openai/fold_2_coral/6.wav,angry,idx6,openai
output/sentences/openai/fold_3_echo/6.wav,angry,idx6,openai
output/sentences/openai/fold_4_onyx/6.wav,angry,idx6,openai
output/sentences/openai/fold_5_verse/6.wav,angry,idx6,openai
output/sentences/azure/fold_1_en-US-JennyNeural/62.wav,surprised,idx62,azure
output/sentences/azure/fold_2_en-US-DavisNeural/62.wav,surprised,idx62,azure
output/sentences/azure/fold_3_en-US-GuyNeural/62.wav,surprised,idx62,azure
output/sentences/azure/fold_4_en-US-AriaNeural/62.wav,surprised,idx62,azure
output/sentences/azure/fold_5_en-US-SaraNeural/62.wav,surprised,idx62,azure
output/sentences/cosyvoice2/fold_1_nova/62.wav,surprised,idx62,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/62.wav,surprised,idx62,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/62.wav,surprised,idx62,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/62.wav,surprised,idx62,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/62.wav,surprised,idx62,cosyvoice2
output/sentences/genai/fold_1_zephyr/62.wav,surprised,idx62,genai
output/sentences/genai/fold_2_leda/62.wav,surprised,idx62,genai
output/sentences/genai/fold_3_fenrir/62.wav,surprised,idx62,genai
output/sentences/genai/fold_4_kore/62.wav,surprised,idx62,genai
output/sentences/genai/fold_5_charon/62.wav,surprised,idx62,genai
output/sentences/openai/fold_1_nova/62.wav,surprised,idx62,openai
output/sentences/openai/fold_2_coral/62.wav,surprised,idx62,openai
output/sentences/openai/fold_3_echo/62.wav,surprised,idx62,openai
output/sentences/openai/fold_4_onyx/62.wav,surprised,idx62,openai
output/sentences/openai/fold_5_verse/62.wav,surprised,idx62,openai
output/sentences/azure/fold_1_en-US-JennyNeural/9.wav,angry,idx9,azure
output/sentences/azure/fold_2_en-US-DavisNeural/9.wav,angry,idx9,azure
output/sentences/azure/fold_3_en-US-GuyNeural/9.wav,angry,idx9,azure
output/sentences/azure/fold_4_en-US-AriaNeural/9.wav,angry,idx9,azure
output/sentences/azure/fold_5_en-US-SaraNeural/9.wav,angry,idx9,azure
output/sentences/cosyvoice2/fold_1_nova/9.wav,angry,idx9,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/9.wav,angry,idx9,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/9.wav,angry,idx9,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/9.wav,angry,idx9,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/9.wav,angry,idx9,cosyvoice2
output/sentences/genai/fold_1_zephyr/9.wav,angry,idx9,genai
output/sentences/genai/fold_2_leda/9.wav,angry,idx9,genai
output/sentences/genai/fold_3_fenrir/9.wav,angry,idx9,genai
output/sentences/genai/fold_4_kore/9.wav,angry,idx9,genai
output/sentences/genai/fold_5_charon/9.wav,angry,idx9,genai
output/sentences/openai/fold_1_nova/9.wav,angry,idx9,openai
output/sentences/openai/fold_2_coral/9.wav,angry,idx9,openai
output/sentences/openai/fold_3_echo/9.wav,angry,idx9,openai
output/sentences/openai/fold_4_onyx/9.wav,angry,idx9,openai
output/sentences/openai/fold_5_verse/9.wav,angry,idx9,openai
output/sentences/azure/fold_1_en-US-JennyNeural/56.wav,sad,idx56,azure
output/sentences/azure/fold_2_en-US-DavisNeural/56.wav,sad,idx56,azure
output/sentences/azure/fold_3_en-US-GuyNeural/56.wav,sad,idx56,azure
output/sentences/azure/fold_4_en-US-AriaNeural/56.wav,sad,idx56,azure
output/sentences/azure/fold_5_en-US-SaraNeural/56.wav,sad,idx56,azure
output/sentences/cosyvoice2/fold_1_nova/56.wav,sad,idx56,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/56.wav,sad,idx56,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/56.wav,sad,idx56,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/56.wav,sad,idx56,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/56.wav,sad,idx56,cosyvoice2
output/sentences/genai/fold_1_zephyr/56.wav,sad,idx56,genai
output/sentences/genai/fold_2_leda/56.wav,sad,idx56,genai
output/sentences/genai/fold_3_fenrir/56.wav,sad,idx56,genai
output/sentences/genai/fold_4_kore/56.wav,sad,idx56,genai
output/sentences/genai/fold_5_charon/56.wav,sad,idx56,genai
output/sentences/openai/fold_1_nova/56.wav,sad,idx56,openai
output/sentences/openai/fold_2_coral/56.wav,sad,idx56,openai
output/sentences/openai/fold_3_echo/56.wav,sad,idx56,openai
output/sentences/openai/fold_4_onyx/56.wav,sad,idx56,openai
output/sentences/openai/fold_5_verse/56.wav,sad,idx56,openai
output/sentences/azure/fold_1_en-US-JennyNeural/69.wav,surprised,idx69,azure
output/sentences/azure/fold_2_en-US-DavisNeural/69.wav,surprised,idx69,azure
output/sentences/azure/fold_3_en-US-GuyNeural/69.wav,surprised,idx69,azure
output/sentences/azure/fold_4_en-US-AriaNeural/69.wav,surprised,idx69,azure
output/sentences/azure/fold_5_en-US-SaraNeural/69.wav,surprised,idx69,azure
output/sentences/cosyvoice2/fold_1_nova/69.wav,surprised,idx69,cosyvoice2
output/sentences/cosyvoice2/fold_2_coral/69.wav,surprised,idx69,cosyvoice2
output/sentences/cosyvoice2/fold_3_echo/69.wav,surprised,idx69,cosyvoice2
output/sentences/cosyvoice2/fold_4_onyx/69.wav,surprised,idx69,cosyvoice2
output/sentences/cosyvoice2/fold_5_verse/69.wav,surprised,idx69,cosyvoice2
output/sentences/genai/fold_1_zephyr/69.wav,surprised,idx69,genai
output/sentences/genai/fold_2_leda/69.wav,surprised,idx69,genai
output/sentences/genai/fold_3_fenrir/69.wav,surprised,idx69,genai
output/sentences/genai/fold_4_kore/69.wav,surprised,idx69,genai
output/sentences/genai/fold_5_charon/69.wav,surprised,idx69,genai
output/sentences/openai/fold_1_nova/69.wav,surprised,idx69,openai
output/sentences/openai/fold_2_coral/69.wav,surprised,idx69,openai
output/sentences/openai/fold_3_echo/69.wav,surprised,idx69,openai
output/sentences/openai/fold_4_onyx/69.wav,surprised,idx69,openai
output/sentences/openai/fold_5_verse/69.wav,surprised,idx69,openai
output/sentences/azure/fold_1_en-US-JennyNeural/11.wav,disgusted,idx11,azure
output/sentences/azure/fold_2_en-US-DavisNeural/11.wav,disgusted,idx11,azure
output/sentences/azure/fold_3_en-US-GuyNeural/11.wav,disgusted,idx11,azure
